"text","cmp_code","eu_code"
"NEDERLANDSE CULTUUR","H",NA
"86. Het bezit van een in de historie gewortelde nationale cultuur is van essentiële betekenis voor de toekomst van onze samenleving.","601",NA
"Daarom dient de Nederlandse cultuur in eigen land in ere te blijven en in het buitenland bekend te zijn.","601",NA
"In samenwerking met Vlaanderen worden in het buitenland instituten voor Nederlandse cultuur in stand gehouden en wordt studie in de Nederlandse taal en cultuur aan buitenlandse universiteiten bevorderd.","601",NA
"Ook bij internationale samenwerking behoort van de Nederlandse taal, als onze belangrijkste cultuur-drager, gebruik te worden gemaakt.","601",NA
"Het Nederlandse cultuurprodukt kan door nationale maatregelen worden gestimuleerd en beschermd.","601",NA
"Tegengegaan moet worden dat als gevolg van Europese regelgeving bescherming van de nationale cultuur ondergeschikt wordt gemaakt aan de economische betekenis van cultuurprodukten.","601",NA
"MEDIA","H",NA
"87. Voor de vrijheid van meningsuiting is een vrije pers onmisbaar.","201",NA
"Subsidiëring van bepaalde persorganen via het Bedrijfsfonds voor de pers staat hiermee op gespannen voet.","303",NA
"Algemeen werkende maatregelen, zoals een nul-tarief voor de btw en lagere vervoerstarieven voor kranten en tijdschriften, verdienen wel steun.","502",NA
"De instandhouding van een pluriform omroepbestel komt het meest tegemoet aan de behoeften in onze pluriforme samenleving.","201",NA
"De verantwoordelijkheid hiervoor ligt echter primair bij de kijkers en luisteraars.","201",NA
"De door de overheid gestelde minimum-normen om voor zendtijdtoewijzing in aanmerking te komen kunnen in het bijzonder voor de radio lager worden gesteld.","201",NA
"De eis van een volledig programma doet onvoldoende recht aan de prioriteiten die voortvloeien uit het eigen karakter van sommige omroeporganisaties.","201",NA
"Als omroeporganisaties een duidelijke voorkeur hebben voor commerciële exploitatie kan daarvoor binnen de huidige zendtijd ruimte worden geboden.","201",NA
"In dat geval komen de omroepbijdragen uitsluitend ten goede van de overige omroeporganisaties.","502",NA
"Binnen het publieke bestel zal dan geen zendtijd worden toegewezen aan organisaties welke kennelijk behoren tot dezelfde stroming als die welke op het commerciële net zendtijd hebben verkregen.","502",NA
"Reclame op zondag behoort bij de gehele omroep verboden te blijven.","603",NA
"Aangezien door middel van de media meermalen op grove en indringende wijze wordt ingegaan tegen Gods geboden en de huidige wetgeving onvoldoende recht doet aan de grondwettelijke verantwoordelijkheid van de media terzake verdient het aanbeveling in een afzonderlijke wet een regeling te treffen voor omroep- en persdelicten indien de omroep nalatig blijft terzake zelf afdoende maatregelen te treffen.","603",NA
"In dit verband kan gedacht worden aan een omroep-codecommissie, die klachten over overschrijding van ethische normen kan behandelen en zo nodig sancties kan opleggen.","603",NA
"WELZIJN","H",NA
"88. De eerste verantwoordelijkheid voor het welzijn van de burgers ligt bij de burgers zelf.","505",NA
"Als het gaat om welzijnsvoorzieningen die van openbare betekenis zijn kan de overheid voorwaardenscheppend en aanvullend bezig zijn.","504",NA
"Dit kan als regel het best gebeuren door de gemeenten.","301",NA
"Als burgers kiezen voor levensbeschouwelijk en daardoor regionaal georganiseerd welzijnswerk dient er echter op te worden toegezien, dat lokale prioriteitstelling niet leidt tot onthouding van subsidie of tot druk om de levensbeschouwelijke identiteit op te geven.","603",NA
"Gesubsidieerde instellingen dienen door een ruime kring van gebruikers en belangstellenden te worden gedragen, die dan ook betrokken behoren te worden bij de bepaling van het beleid van de instelling.","505",NA
"In het algemeen ligt het niet op de weg van de overheid terzake regelend op te treden.","505",NA
"Indien echter de instelling in overwegende mate door de overheid wordt bekostigd en zij nalatig blijft de gebruikers bij het beleid te betrekken of ingediende klachten serieus te behandelen kan de overheid terzake voorschriften aan de bekostiging verbinden.","303",NA
"Deze mogen er echter niet toe leiden dat organisaties op levensbeschouwelijke grondslag worden gehinderd in het handhaven van de eigen identiteit.","603",NA
"De overheid dient het belang van vrijwilligerswerk te erkennen, onder meer door onkostenvergoedingen binnen bepaalde grenzen mogelijk en fiscaal aantrekkelijk te maken.","606",NA
"SPORT EN RECREATIE","H",NA
"89. Naast de roeping om door het verrichten van arbeid bij te dragen aan de verdere ontwikkeling van de samenleving geeft God ook mogelijkheden tot sport en ontspanning.","502",NA
"Door een verstandig gebruik van deze mogelijkheden zal de mens zijn taak beter kunnen verrichten.","502",NA
"De overheid kan bijdragen in de kosten van accommodaties alsmede in de kosten van sportbeoefening door groepen die geen hoge kosten kunnen betalen, zoals jeugdigen, ouderen en gehandicapten.","503",NA
"Subsidiëring van beroepssport is geen taak van de overheid.","603",NA
"Organisatoren van sportwedstrijden dienen alle nodige maatregelen te treffen om de orde en de veiligheid tijdens en rond de wedstrijden te handhaven.","605",NA
"Zo nodig kan de burgemeester, na overleg met politie en justitie, de voorschriften geven die hij ter handhaving van orde en veiligheid nodig acht.","605",NA
"Vooral in de nabijheid van stedelijke gebieden bestaat nog een groot tekort aan recreatiemogelijkheden.","502",NA
"Mede ter ontlasting van bestaande recreatiegebieden en ter beperking van recreatieverkeer verdient het inlopen van dit tekort voorrang.","502",NA
"Kleinschalige recreatievoorzieningen kunnen daarnaast een welkome aanvulling betekenen op grote objecten, zonder dat daardoor het natuurlijk milieu onevenredig wordt belast.","502",NA
"Naaktrecreatie behoort niet op openbare terreinen te kunnen plaatsvinden.","603",NA
"MAN EN VROUW","H",NA
"90. Op mannen en vrouwen rust gelijkelijk de taak met de talenten die zij hebben ontvangen tot eer van God en ten goede van de medemens werkzaam te zijn.","603",NA
"Centrale begrippen in het huidige regeringsbeleid, zoals individualisering, economische zelfstandigheid en zelfbeschikking, miskennen deze gemeenschappelijke taak en leiden tot een samenleving waarvan materialisme, egoïsme en vereenzaming de kenmerken zijn.","603",NA
"Het is daarom van openbare betekenis, dat de overheid een beleid voert waardoor mannen en vrouwen zich gelijkwaardig, elkaar aanvullend, kunnen ontplooien met het oog op beider taak.","503",NA
"Meisjes en vrouwen dienen gelijke kansen als jongens en mannen te hebben om het onderwijs en de opleidingen te volgen die aansluiten bij hun capaciteiten en interesses.","503",NA
"Bij voorlichting over de toekomstperspectieven van bepaalde opleidingen moet echter het doorbreken van traditionele keuzen en rolpatronen niet het vooropgezette doel zijn.","603",NA
"Waar sprake is van achterstand in scholing of vorming kan de overheid faciliteiten verlenen aan scholen, vormingsinstituten e.d. voor specifieke cursussen en opleidingen.","506",NA
"EMANCIPATIE","H",NA
"91. De overheid dient meer oog te hebben voor de grote maatschappelijke betekenis van de opvoeding van kinderen.","603",NA
"De opvoedingsverantwoordelijkheid van de ouders moet een centrale plaats hebben in het overheidsbeleid.","603",NA
"Het is echter de verantwoordelijkheid van man en vrouw samen om de zorg voor hun gezin en de verdeling van betaalde en onbetaalde arbeid vorm te geven.","503",NA
"Daarbij dient het mogelijk te blijven dat de gehuwde vrouw een volledige taak in het gezin op zich neemt.","503",NA
"De wettelijke bepaling waardoor bepaalde gehuwde vrouwen verplicht worden zich beschikbaar te stellen voor betaalde arbeid is hiermee in strijd en treft eenzijdig de laagst opgeleide meisjes en vrouwen.","503",NA
"Deze bepaling moet dan ook worden ingetrokken.","503",NA
"Vanouds speelt de gehuwde vrouw een actieve rol in het eigen gezinsbedrijf.","603",NA
"Ook hier is het een zaak van man en vrouw samen afspraken te maken over de verdeling van taken.","603",NA
"De wet biedt de mogelijkheden er ook juridisch vorm aan te geven.","603",NA
"Nagegaan dient te worden of ook in het midden- en kleinbedrijf een systeem van bedrijfsverzorgingsdiensten kan worden bevorderd.","603",NA
"Aangezien een goed emancipatiebeleid tot de algemene kenmerken van het overheidsbeleid moet behoren behoeven hiervoor geen afzonderlijke organen in stand te worden gehouden, zoals de Directie Coördinatie Emancipatiebeleid van het Ministerie van sociale zaken en werkgelegenheden en de vaste commissie voor het emancipatiebeleid van de Tweede Kamer.","302",NA
"Voor handhaving van de Emancipatieraad is bovendien geen plaats nu de visie van deze raad niet als representatief kan worden beschouwd voor de in de samenleving bestaande opvattingen over emancipatie, omdat instemming met de aan het emancipatiebeleid van de overheid ten grondslag liggende opvattingen als benoemingsvereiste geldt.","302",NA
"Hoofdstuk V","H",NA
"DOOR HET SAMENLEVEN VAN VOLKEN","H",NA
"Het leven in Nederland raakt steeds meer verweven met dat in andere delen van de wereld.","107",NA
"Grenzen vervagen, maatschappelijke en geestelijke ontwikkelingen in het buitenland beïnvloeden steeds sterker de ontwikkelingen in de Nederlandse samenleving.","107",NA
"Internationale samenwerking is dan ook op velerlei gebied vereist.","107",NA
"Voorkomen moet echter worden, dat de politiek-culturele zelfstandigheid van ons land verder wordt uitgehold.","601",NA
"Ook bij samenwerking zal sprake moeten zijn van een zelfstandigheidspolitiek in nationaal-christelijke zin.","601",NA
"Omdat Christus, naar het woord van de Bijbel, de Koning der koningen is, zal de Nederlandse regering in haar buitenlandse beleid Gods wet tot richtsnoer moeten nemen.","603",NA
"Zij behoort te streven naar evenwicht in de internationale staten-samenleving,","107",NA
"de opbouw en handhaving van het volkenrecht bevorderen, opkomen voor rechten en vrijheden van burgers","201",NA
"en hulp verlenen aan vluchtelingen en ontwikkelingslanden.","107",NA
"De ontwikkelingen in de communistische wereld zullen in sterke mate van invloed zijn op de internationale stabiliteit en op de mogelijkheden voor vrede en veiligheid in de wereld.","104",NA
"De regering dient er in haar buitenlandse beleid een open oog voor te hebben dat de crisis van het communisme zowel kan leiden tot meer vrijheid en recht als ook tot een reactionaire verharding van dictatuur.","104",NA
"Opkomen voor een rechtvaardige internationale orde betekent dat onze overheid zich actief inzet voor juridische beschermingsgaranties voor de christelijke kerk, de godsdienstvrijheid en andere fundamentele vrijheidsrechten.","603",NA
"Sociale rechtvaardigheid dient een leidend motief te zijn bij de steunverlening aan de ontwikkelingslanden.","107",NA
"Veel van deze landen gaan gebukt onder financiële schulden, natuurrampen en vluchtelingenstromen.","107",NA
"In een kleiner wordende wereld zijn de noden van deze landen de christelijke plichten van rijke landen als Nederland.","107",NA
"ATLANTISCH BONDGENOOTSCHAP","H",NA
"92. Voor ons land is en blijft het lidmaatschap van de NAVO van vitale betekenis.","106",NA
"Meer dan 40 jaar heeft dit bondgenootschap nu bijgedragen tot het garanderen van vrede en veiligheid in ons deel van de wereld.","106",NA
"In de achter ons liggende jaren zijn voor het eerst in de naoorlogse periode opzienbarende resultaten behaald op het gebied van de wapenbeheersing.","105",NA
"In het bijzonder valt te wijzen op het tussen de Verenigde Staten en de Sovjet-Unie gesloten akkoord over de eliminatie van alle middellange afstandsraketten.","105",NA
"Voor de nabije toekomst geldt dat de NAVO moet blijven streven naar het handhaven van haar militaire kracht en politieke solidariteit tussen de verdragspartners enerzijds en op basis daarvan naar verdergaande afspraken over wapenbeheersing met het Warschaupact anderzijds.","104",NA
"Nu de meeste Europese NAVO-verdragspartners op economisch en politiek gebied in de EG meer met elkaar gaan samenwerken is het van groot belang te voorkomen dat spanningen ontstaan tussen de Verenigde Staten en Europa.","107",NA
"In het bijzonder dient meer ter harte te worden genomen de naleving van artikel 2 van het NAVOverdrag, waarin de NAVO-landen zich hebben verplicht tegenstellingen in de internationale economische politiek uit de weg te ruimen en onderlinge economische samenwerking aan te moedigen.","107",NA
"Bij de burgers dient het besef levend te worden gehouden dat de NAVO een verdedigingsorganisatie is van vrije, soevereine staten met een parlementair stelsel en constitutioneel gegarandeerde vrijheidsrechten.","201",NA
"Ook voor de christelijke kerk en het christelijk leven in de maatschappij is de bescherming door dit defensiebondgenootschap van grote betekenis.","603",NA
"EUROPESE VEILIGHEIDSIDENTITEIT","H",NA
"93. De landen van West-Europa hebben feitelijk een gemeenschappelijk veiligheidsbelang versus het Warschaupact.","104",NA
"Dit belang wordt het beste gediend met een blijvende coöperatieve opstelling in en jegens de NAVO.","104",NA
"Het zoeken naar een eigen Europese veiligheidsidentiteit, los van de Verenigde Staten en Canada, is voorshands illusoir en gevaarlijk.","104",NA
"Immers, de Europese landen missen de militaire capaciteit voor een geloofwaardige afschrikking.","104",NA
"De aanwezigheid van Amerikaanse nucleaire en conventionele strijdkrachten blijft van vitaal belang voor de veiligheid van ons land en West-Europa.","104",NA
"De West Europese Unie (WEU) heeft een beperkte betekenis als politiek gespreksen overlegforum over Europese veiligheidsaangelegenheden.","105",NA
"Aan de WEU wordt geen militair-operationele betekenis toegekend.","105",NA
"Ons land onthoudt zich van het leveren van steun of daadwerkelijke bijdragen aan initiatieven voor Europese legerbrigades.","105",NA
"WAPENBEHEERSING","H",NA
"94. Nederland dient zich in goed overleg met de westerse bondgenoten in te zetten voor onderhandelingen gericht op het zodanig verminderen van het bestaande wapenarsenaal, dat dit de politieke stabiliteit bevordert en de geloofwaardigheid van het verdedigend militair vermogen van ons land en zijn bondgenoten niet aantast.","105",NA
"Erkend kan worden dat de ontwikkelingen in de Sovjet-Unie onder Gorbatsjov ook van positieve betekenis kunnen zijn voor het verminderen van de spanningen tussen Oost en West.","105",NA
"Het voornemen van de Russische politieke leiding om te komen tot een drastische vermindering van de nucleaire en conventionele bewapening vergemakkelijkt de bereidheid aan westerse zijde om ontwapeningsakkoorden te sluiten.","105",NA
"Echter, hoewel het Sovjet-communisme in ontbinding lijkt te zijn, moet toch rekening worden gehouden met een - al dan niet tijdelijke terugkeer naar een hardere Sovjet-machtspolitiek, gericht op onder meer de losweking van West-Europa van de Verenigde Staten.","104",NA
"Handhaving van de militaire doctrine van de NAVO van het aangepaste antwoord met een daarbij behorend adequaat niveau aan nucleaire middelen blijft derhalve geboden.","104",NA
"WAPENAKKOORDEN","H",NA
"95. Politiek gezien is het in 1988 gesloten akkoord over de eliminatie van alle middellange afstandswapens verheugend te noemen.","105",NA
"Het markeert een wending ten goede in de betrekkingen tussen Oost en West.","106",NA
"Militair gezien is dit akkoord evenwel voor West-Europa minder positief.","105",NA
"Het heeft het reeds bestaande overwicht op nucleair en vooral conventioneel terrein van het Warschaupact op de NAVO relatief versterkt.","105",NA
"Nieuwe ontwapeningsgesprekken zullen derhalve eerst en vooral moeten leiden tot een drastische reductie van de conventionele bewapening van het Warschaupact.","105",NA
"Pas wanneer vaststaat dat een dergelijke reductie daadwerkelijk zal worden uitgevoerd en deugdelijk kan worden geverifieerd, zijn verdergaande besprekingen over de nucleaire korte drachtswapens mogelijk.","104",NA
"Nederland geeft steun, waar gevraagd en mogelijk, aan de modernisering van het Lance-systeem.","104",NA
"DEFENSIE","H",NA
"96. Het bestaan van Nederland als vrije en soevereine natie wordt mede zichtbaar gemaakt door de aanwezigheid van een krijgsmacht.","104",NA
"Omdat de landsverdediging een nationale taak is verdient een leger van dienstplichtigen en beroepsmilitairen de voorkeur boven een vrijwilligersleger.","104",NA
"Omdat de militairen aan de zorg van de regering zijn toevertrouwd en omdat van hen in het uiterste geval de inzet van het eigen leven kan worden gevraagd, rust op de regering de plicht te zorgen voor een goede uitrusting en een afdoend niveau van bewapening.","104",NA
"Leegloop door dienstplichtigen dient te worden voorkomen, evenals drankmisbruik, vloeken en excessen tegen de persoon.","603",NA
"Handhaving van de interne discipline is daarbij een onmisbare voorwaarde.","603",NA
"Ook bij de krijgsmacht baart het tekort aan hoogwaardig personeel grote zorg.","104",NA
"Met gerichte salarismaatregelen moet getracht worden dit personeel voor het militaire apparaat te behouden.","701",NA
"De inzet van dienstplichtige militairen voor internationale vredesmissies in VN- of ander verband behoort alleen te geschieden op basis van vrijwilligheid.","201",NA
"Voor een volwaardige bijdrage van Nederland aan onze bondgenootschappelijke verplichtingen is nodig een evenwichtige ontwikkeling van elk der krijgsmachtonderdelen.","104",NA
"Nederland als handels- en zeemogendheid kan niet buiten een marine.","104",NA
"Om de noodzakelijke defensie-investeringen te kunnen bekostigen is een reële groei van het defensiebudget conform de huidige meerjarenramingen minimaal noodzakelijk.","104",NA
"COMMUNISME","H",NA
"97. Het ideologisch ontbindingsproces waarin het wereldcommunisme thans lijkt te verkeren zal ook gevolgen hebben voor de politieke kaart van Europa en het Nederlands buitenlands beleid.","107",NA
"De democratiseringsprocessen in de Sovjet-Unie, Polen en Hongarije zijn evenwel nog pril en kunnen tot grotere politieke instabiliteit in Midden- en Oost- Europa leiden.","202",NA
"In het bijzonder is het moeilijk vast te stellen wanneer en hoe de nieuwe Sovjet-politiek van ""perestroika"" en ""glasnost"" daadwerkelijk tot blijvende resultaten zal leiden.","202",NA
"Ons land kan, mede op basis van de akkoorden van Helsinki, politiek- morele steun geven aan het herstel van de vrijheden van godsdienst, eredienst, meningsvorming, onderwijs enz. in de Oostbloklanden.","202",NA
"Daarbij kan en moet in toenemende mate onderscheid worden gemaakt tussen deze landen.","202",NA
"Een positieve houding is gewettigd jegens Polen en Hongarije.","107",NA
"Het verzoek van dit laatste land te mogen toetreden tot de Raad van Europa verdient een welwillende bejegening.","107",NA
"Aanhoudende kritiek is daarentegen gewenst op de politiek van het Roemeense regime.","202",NA
"De culturele vernietiging van delen van Roemenië, de zeer minimale burgerlijke en politieke vrijheid in dat land en de verwerpelijke persoonscultus rond de leidende figuren roepen afschuw op.","202",NA
"Nederland mag niet schromen zich daartegen publiekelijk te verzetten.","202",NA
"De toenemende handelsmogelijkheden met de Oosteuropese landen zijn uit economisch oogpunt positief te noemen.","406",NA
"Echter, voorkomen moet worden dat door te snelle en gemakkelijke verlening van kredieten een grote en blijvende financiële belangentegenstelling tussen deze landen en het Westen ontstaat.","406",NA
"De terugtrekking van de Sovjet-Unie uit Afghanistan was een noodzakelijke stap om een einde te maken aan een volstrekt ongerechtvaardigde Sovjet-interventie in dat land.","106",NA
"Diplomatieke en internationaal-politieke inspanningen zijn gewenst om in vervolg hierop te trachten een einde te maken aan de nog overgebleven Sovjetinvloeden, die landen in Afrika en Midden-Amerika politiek instabiel maken.","107",NA
"MENSENRECHTEN","H",NA
"98. De regering dient in haar buitenlands beleid aan de bevordering van met de Bijbel overeenkomende mensenrechten een belangrijke plaats te geven,","201",NA
"waarbij in het bijzonder ook moet worden opgekomen voor die mensen of groepen die vanwege hun christelijke overtuiging worden vervolgd.","201",NA
"Zij zal - waar nodig andere overheden erop moeten wijzen dat overheidsmacht zich niet mag uitstrekken tot de innerlijke overtuiging van mensen.","201",NA
"Daarom zal de regering in het bijzonder haar stem dienen te verheffen tegen het onderdrukken van de vrijheid van godsdienst, eredienst en meningsuiting.","201",NA
"De regering streeft er naar in het internationale recht, zoals vastgelegd in verdragen en declaraties, een bijbelse fundering van mensenrechten te doen opnemen.","201",NA
"Op deze wijze bevordert zij de hechtheid van de fundering en het inzicht in de strekking van mensenrechten.","201",NA
"Terughoudendheid is gewenst ten aanzien van het, b.v. door de Algemene Vergadering der Verenigde Naties, formuleren van nieuwe mensenrechten.","201",NA
"Het verdient de voorkeur te streven naar betere klachtenprocedures en toezicht op de naleving van mensenrechten.","201",NA
"VLUCHTELINGEN","H",NA
"99. Op christelijk-humanitaire gronden zal ons land zich internationaal blijvend moeten inzetten voor de opvang en begeleiding van vluchtelingen.","201",NA
"Daartoe zullen ruimhartig financiële middelen moeten worden vrijgemaakt en zal in multilaterale kaders, zoals de VN, een bijdrage aan de oplossing van het vluchtelingenvraagstuk moeten worden gegeven.","201",NA
"In het bijzonder zal aandacht moeten worden gegeven aan de samenhang tussen het vluchtelingenvraagstuk en de ontwikkelingsproblemen van landen in de Derde Wereld.","201",NA
"Alhoewel ons land geen immigratieland kan zijn zal de volkenrechtelijke verplichting tot het opvangen van vluchtelingen onverkort gehonoreerd moeten worden.","201",NA
"Juridische procedures voor asielzoekers zullen zodanige waarborgen dienen te bevatten dat vluchtelingen daadwerkelijk geholpen kunnen worden.","201",NA
"De groeiende samenwerking tussen Nederland, België, Frankrijk, West-Duitsland en Luxemburg in het kader van het zgn. Schengenakkoord mag niet leiden tot onnodig zware procedurele hindernissen voor vluchtelingen.","201",NA
"Een oplossing moet worden gevonden voor de problematiek van de afgewezen asielzoekers, die ondanks het feit dat hun geen verblijf in Nederland is toegestaan, niet worden uitgezet.","201",NA
"Voorkomen moet worden dat er een grote groep asielzoekers in ons land ontstaat, die voor een langere periode feitelijk een illegaal bestaan leidt.","201",NA
"ONTWIKKELINGSSAMENWERKING","H",NA
"100. Het is dringend gewenst dat het ontwikkelingssamenwerkingsbeleid nieuwe impulsen krijgt.","107",NA
"Na decennia van hulpverlening is de situatie in veel ontwikkelingslanden nog altijd zeer verontrustend.","107",NA
"Naast natuurrampen en hongersnoden gaan deze landen gebukt onder een grote schuldenlast en/of ecologische problemen.","107",NA
"Erkend moet worden dat de armste landen veelal niet meer in staat zijn hun schulden op de afgesproken voorwaarden te betalen.","107",NA
"Voor deze landen dient schuldverlichting mogelijk te worden gemaakt in de vorm van kwijtschelding van een deel van de schuld, verlaging van de rente of een verregaand betalingsuitstel.","107",NA
"Waar nodig dient politieke steun te worden gegeven aan voornemens van banken om eveneens tot schuldverlichting over te gaan.","107",NA
"Daarbij past dan wel een financieel-economische aanpassing in de desbetreffende schuldenlanden, aangezien schuldvermindering geen premie mag zijn op slecht beleid.","107",NA
"Het Nederlandse bedrijfsleven wordt betrokken bij het ontwikkelingsbeleid, waarbij de versterking van de economische structuur van de desbetreffende ontwikkelingslanden voorop dient te staan.","107",NA
"Via de daarvoor bestemde internationale fora bepleit ons land maatregelen gericht op een zelfstandige deelneming van deze landen aan de internationale economie.","107",NA
"Desgewenst wordt aan deze landen toegestaan economische beschermingsmaatregelen te nemen op het gebied van de grondstoffen, voedsel en handel, investeringen en industrie.","406",NA
"Nederland dient te blijven streven naar een goede coördinatie tussen hulpverlenende landen.","107",NA
"Daarnaast onderhoudt ons land hulpverleningsrelaties met landen die historisch of actueel een betekenende band met Nederland hebben en waar fundamentele vrijheidsrechten als de godsdienstvrijheid worden gerespecteerd.","107",NA
"De omvang van de begroting voor ontwikkelingssamenwerking blijft in de komende jaren 1,5% van het nationale inkomen.","107",NA
"Ontwikkelingsprojecten, die met overheidsgeld worden gesteund, worden regelmatig op hun doelmatigheid getoetst.","303",NA
"Het verdient aanbeveling dergelijk onderzoek te laten verrichten door een onafhankelijke instantie.","303",NA
"Voorlichting en rapportages over de kwaliteit van hulpverleningsprojecten worden gestimuleerd.","303",NA
"De mogelijkheid moet onderzocht worden om de projecthulp onder te brengen bij een daarvoor op te richten zelfstandige bestuursdienst.","303",NA
"De overheid blijft particuliere organisaties met een ontwikkelingshulpdoelstelling financieel steunen.","303",NA
"Zij stimuleert een proces van hulpverlening dat in de betrokken landen kan aansluiten bij mogelijkheden tot verkondiging van het Evangelie.","603",NA
"Tevens dient in toenemende mate aandacht te worden gegeven aan de natuurbescherming in de ontwikkelingslanden met het oog op een meeromvattende duurzame ontwikkeling, waarbij met name moet worden gewezen op het behoud (beperking houtkap en nieuwe aanplant) van de tropische regenwouden.","501",NA
"EUROPA","H",NA
"101. Met de inwerkingtreding van de Europese Akte en het streven naar de Interne Markt na 1992 is het Europese samenwerkingsproces in een stroomversnelling geraakt.","110",NA
"Naast vele praktische beleidszaken vraagt in het bijzonder de staatkundige positie van ons land en het eigen karakter van de EG de aandacht.","110",NA
"Een Europese integratie in de richting van een federaal Verenigd Europa wordt afgewezen.","110",NA
"Nederland dient een zelfstandige natie te blijven, waarin regering en parlement verantwoordelijk zijn voor regelgeving betreffende inrichting van onze samenleving.","601",NA
"De voorbereiding van de Interne Markt zal voornamelijk dienen te bestaan uit het harmoniseren van wetgeving op economisch en agrarisch terrein.","107",NA
"Een Europese Monetaire Unie met een daarbij behorende Europese Centrale Bank wordt afgewezen, aangezien daardoor de nationale en budgettaire beleidsvrijheid op onaanvaardbare wijze zal worden uitgehold.","110",NA
"Het economisch karakter van de EG-samenwerking dient scherper begrensd te worden.","110",NA
"Voorkomen moet worden dat sluipenderwijs Europese beslissingsbevoegdheden ontstaan op beleidsterreinen, die tot de nationale competentie behoren te blijven.","110",NA
"Te denken valt aan het onderwijs, de media, de sociale zekerheid, taal en cultuur, politie en justitie enz.","110",NA
"Aan het Europees Parlement dienen geen verdergaande bevoegdheden te worden verleend.","110",NA
"Het is gewenst dat betere en goed gestructureerde samenwerkingsrelaties ontstaan tussen de Nederlandse Europarlementariërs en de Staten-Generaal.","305",NA
"Nederlandse bewindslieden dienen tijdig en gemotiveerd kenbaar te maken over welke beleidszaken zij in de Raad van Ministers overleg willen voeren en bindende beslissingen willen nemen.","305",NA
"Zij leggen daarover - zo nodig - verantwoording af aan de Staten-Generaal.","305",NA
"Nederland dient zich, evenals de andere lidstaten, het recht voor te behouden over zaken van vitaal belang ongewenste Europese regelgeving tegen te houden.","110",NA
"Voor zover passend bij de doelstellingen van een christelijk buitenlands beleid kan in het kader van de Europese Politieke Samenwerking gestreefd worden naar coördinatie van standpunten tussen de EG-lidstaten.","107",NA
"De voorbereiding en/of uitvoering van een dergelijk standpunt mag niet worden opgedragen aan een instelling van de EG.","110",NA
"MIDDEN OOSTEN","H",NA
"102. Sinds eind 1987 zijn de Israëlische autoriteiten en de bewoners van de zgn. bezette gebieden in steeds heviger mate met elkaar in een gewelddadige confrontatie geraakt.","106",NA
"Beide partijen houden elkaar vast in een uitzichtloze omstrengeling.","106",NA
"Het is dringend gewenst dat tussen betrokkenen onderhandelingen worden gevoerd over de toekomst van de bezette gebieden.","106",NA
"Daarbij zal één van de uitgangspunten kunnen zijn het realiseren van het in 1979 in het zgn. Camp Davidakkoord vastgelegde voornemen om op de Westbank en in Gaza een zelfsturende autoriteit te vestigen, teneinde volledige autonomie te verlenen aan de bewoners.","103",NA
"Elke stap in de richting van een oplossing van het conflict in het Midden Oosten dient uit te gaan van het bestaansrecht van Israël binnen veilige en erkende grenzen.","106",NA
"Voor zover in het kader van de Europese Politieke Samenwerking uitspraken worden gedaan over het Midden Oosten zal Nederland zijn positie mede laten bepalen door de oude vriendschapsbetrekkingen met het volk en de staat Israël.","107",NA
"Een bepalend element in deze goede betrekkingen is de wetenschap dat er in Israël Joden wonen, nakomelingen van Abraham, uit wie de Christus is gekomen.","603",NA
"Bij een beoordeling van de staat Israël mag derhalve ook gelet worden op de feitelijke mogelijkheden van godsdienstvrijheid en evangelisatie.","201",NA
"Nederland zal de door de PLO uitgeroepen zgn. Palestijnse staat niet erkennen.","201",NA
"Volkenrechtelijke en politieke bezwaren verzetten zich daartegen.","201",NA
"Contacten met PLO-functionarissen dienen bij voorkeur op ambtelijk niveau plaats te vinden.","107",NA
"Nederland dient zich te verzetten tegen pogingen van Arabische landen Israël te stoten uit internationale organisaties.","107",NA
"NEDERLANDSE ANTILLEN EN ARUBA","H",NA
"103. De onevenredig grote problemen waarvoor de regeringen van de Nederlandse Antillen en van Aruba zijn komen te staan, onderstrepen de taak van Nederland deze landen krachtig te steunen in het realiseren van een herstructurerings- en ontwikkelingsplan.","101",NA
"Het vaststellen van een tijdstip van een eventueel zelfstandig voortbestaan van de Nederlandse Antillen, zal zonder enige pressie van Nederlandse zijde, door de Antillen zelf moeten geschieden.","101",NA
"Als van de zijde van de regering van Aruba de wens geuit wordt de onafhankelijkheid van dit land met ingang van 1996 opnieuw te overwegen, zal Nederland bereid moeten zijn hierover in Koninkrijksverband te spreken.","101",NA
"Als de Nederlandse Antillen en/of Aruba op een of andere wijze een staatsrechtelijke band met Nederland willen continueren, zal Nederland moeten meewerken aan een verantwoorde vorm hiervoor.","101",NA
"Een en ander laat onverlet, dat Nederland er zo nodig op zal moeten wijzen, dat het van weinig realiteitszin zou getuigen, indien de zes eilanden elk hun eigen weg zouden kiezen.","101",NA
"SURINAME","H",NA
"104. De bijzondere historische band van ons land met Suriname en het feit dat in Nederland zeer veel Surinamers woonachtig zijn rechtvaardigen een bijzondere politieke aandacht voor de ontwikkelingen in dat land.","101",NA
"Na jaren van militaire dictatuur en rechtswillekeur lijkt na de verkiezingen van november 1987 het herstel van de parlementaire democratie en de rechtsstaat weer mogelijk te zijn.","202",NA
"Nederland dient dit herstelproces naar vermogen te ondersteunen, zonder te vervallen in een bevoogdende rol.","101",NA
